id,company_name
204069,"Parsley Energy, Inc"
206874,"ProPhase Labs, Inc"
204073,Glaukos Corporation
206885,"Provident Financial Holdings, Inc"
206886,Amira Nature Foods Ltd
206904,The Chemours Company
208252,So-Young International Inc
208366,Piper Sandler Companies
204077,CorVel Corporation
204080,Gilat Satellite Networks Ltd
206961,"Cross Country Healthcare, Inc"
204087,CARBO Ceramics Inc
204095,Oasis Petroleum Inc
204097,GasLog Ltd
208479,China Education Group Holdings Limited
208484,Levi Strauss & Co
207044,"Advanced Micro Devices, Inc"
207045,"Neurotrope, Inc"
208611,"StarTek, Inc"
207048,Chemung Financial Corporation
204122,"Progenics Pharmaceuticals, Inc"
207083,LSI Industries Inc
207085,Cinedigm Corp
204126,"Adverum Biotechnologies, Inc"
207167,"Cullen/Frost Bankers, Inc"
204130,Golden Star Resources Ltd
207286,iFresh Inc
207302,Lumentum Holdings Inc
204137,"Copart, Inc"
207341,Liberty Latin America Ltd
207344,First Busey Corporation
204158,Garrett Motion Inc
207369,Bank7 Corp
204178,Chesapeake Utilities Corporation
204188,Peoples Financial Services Corp
207391,Internet Gold - Golden Lines Ltd
204190,California Resources Corporation
207457,IDEX Corporation
204199,Green Plains Inc
204200,Performant Financial Corporation
207480,Louisiana-Pacific Corporation
207512,"Loop Industries, Inc"
204237,"NxStage Medical, Inc"
204252,"MEDNAX, Inc"
204256,"M.D.C. Holdings, Inc"
207527,"Pure Storage, Inc"
207545,Companhia Brasileira de Distribuicao
204257,"MongoDB, Inc"
207558,"CarGurus, Inc"
207564,"Casa Systems, Inc"
204279,Meredith Corporation
207569,Lattice Semiconductor Corporation
207576,Cambridge Bancorp
204302,"Seres Therapeutics, Inc"
207618,Landmark Infrastructure Partners LP
207646,"Advanced Photonix, Inc"
208749,"Vaxart, Inc"
208760,Lion Corporation
204336,Medallion Financial Corp
204342,"Pinnacle Financial Partners, Inc"
204368,Acasti Pharma Inc
210355,CCL Industries Inc
204375,"MEI Pharma, Inc"
204377,"Melrose Bancorp, Inc"
204383,Acacia Research Corporation
210744,Amplifon S.p.A
204386,Magic Software Enterprises Ltd
211099,Swedish Orphan Biovitrum AB (publ)
204396,"Pacific Premier Bancorp, Inc"
211284,Skanska AB (publ)
204408,Hudson Ltd
211553,LANXESS Aktiengesellschaft
191290,Chevron Corporation
191292,PennantPark Investment Corporation
191305,Canadian Natural Resources Limited
191418,"The Children's Place, Inc"
191432,"Harley-Davidson, Inc"
191445,"Dine Brands Global, Inc"
191465,Tuniu Corporation
191469,Apple Inc
191470,CNH Industrial N.V
191500,Columbia Sportswear Company
191504,Reliance Steel & Aluminum Co
191509,"Telephone and Data Systems, Inc"
194092,Verrica Pharmaceuticals Inc
194104,Virtusa Corporation
194169,"Wheeler Real Estate Investment Trust, Inc"
194183,"WisdomTree Investments, Inc"
194185,"Werner Enterprises, Inc"
194187,Wins Finance Holdings Inc
194246,"Walker & Dunlop, Inc"
194347,"Ultra Clean Holdings, Inc"
194349,Urban Edge Properties
194351,"U.S. Physical Therapy, Inc"
243272,Nisun International Enterprise Development Group Co Ltd
243286,Silvergate Capital Corp
194407,Universal Health Realty Income Trust
194410,"United-Guardian, Inc"
194417,United Microelectronics Corporation
194424,Univar Solutions Inc
194699,Whitestone REIT
194704,Wave Life Sciences Ltd
194703,WVS Financial Corp
194780,ZAGG Inc
194844,Six Flags Entertainment Corporation
194903,"Stitch Fix, Inc"
194994,Smith-Midland Corporation
195013,"Gibraltar Industries, Inc"
243322,ZimVie Inc
243327,AYRO Inc
243340,Shell PLC ADR
195029,Rosetta Stone Inc
195041,"Red Robin Gourmet Burgers, Inc"
195042,RPT Realty
195069,Red Lion Hotels Corporation
195075,"RigNet, Inc"
195096,Scholastic Corporation
195120,"SeaChange International, Inc"
195123,"Superior Drilling Products, Inc"
195156,Sunrun Inc
195170,Silvercrest Asset Management Group Inc
195187,"The Hanover Insurance Group, Inc"
195243,TESSCO Technologies Incorporated
195270,"Teladoc Health, Inc"
195312,Trinity Biotech plc
195322,"TOR Minerals International, Inc"
195324,Top Ships Inc
195484,Savara Inc
195491,Taro Pharmaceutical Industries Ltd
195514,"Streamline Health Solutions, Inc"
195526,Stamps.com Inc
195542,Solar Senior Capital Ltd
195610,AMG Advanced Metallurgical Group N.V
195747,Edenred SA
195993,KONE Oyj
196132,Equinor ASA
196198,Yara International ASA
196230,Orsted A/S
196501,3i Group plc
196838,Cellectis S.A
200078,MediaTek Inc
200196,Nan Ya Plastics Corporation
200686,Bridgestone Corporation
201099,Mitsubishi Electric Corporation
201107,NEC Corporation
201118,Azbil Corporation
201451,Kikkoman Corporation
202083,PTT Public Company Limited
202381,Global Power Synergy Public Company Limited
202421,Delta Electronics (Thailand) Public Company Limited
202986,Mitsubishi Corporation
204428,"Axcelis Technologies, Inc"
243418,Internet Initiative Japan Inc ADR
243423,Volta Industries Inc
203742,"Warrior Met Coal, Inc"
203777,"Coda Octopus Group, Inc"
203809,Central Pacific Financial Corp
203847,Hanmi Financial Corporation
203874,"Highwoods Properties, Inc"
203912,AIM ImmunoTech Inc
203915,Northwest Pipe Company
203986,"Perma-Fix Environmental Services, Inc"
204047,"GenMark Diagnostics, Inc"
204048,NuCana plc
204053,Great Lakes Dredge & Dock Corporation
204074,"Adams Resources & Energy, Inc"
204085,"GlycoMimetics, Inc"
204102,Galmed Pharmaceuticals Ltd
204140,CPS Technologies Corporation
204159,"GTT Communications, Inc"
204177,Gran Tierra Energy Inc
204218,"Provident Financial Services, Inc"
204243,Pfenex Inc
204275,NVE Corporation
204280,Cleveland-Cliffs Inc
204284,The Marcus Corporation
204292,Healthcare Realty Trust Incorporated
204305,"Air T, Inc"
204308,Insulet Corporation
205935,Kaman Corporation
204322,ClearSign Technologies Corporation
204327,At Home Group Inc
206042,"Qualys, Inc"
204376,"MercadoLibre, Inc"
204388,Maxar Technologies Inc
204409,"HubSpot, Inc"
204460,"Heidrick & Struggles International, Inc"
204494,"Heartland Express, Inc"
204510,Heritage Commerce Corp
204512,"HomeTrust Bancshares, Inc"
204521,Hooker Furniture Corporation
204562,MannKind Corporation
204596,"Mersana Therapeutics, Inc"
204636,"Aimmune Therapeutics, Inc"
204674,Invitae Corporation
204698,"Calumet Specialty Products Partners, L.P"
204726,Martin Midstream Partners L.P
204781,Adaptimmune Therapeutics plc
204783,Commercial Metals Company
204820,"Epizyme, Inc"
204831,Espey Mfg. & Electronics Corp
204858,ENGlobal Corporation
204910,Entera Bio Ltd
204926,"Exponent, Inc"
204966,"Foundation Building Materials, Inc"
204979,"Fate Therapeutics, Inc"
205000,"Etsy, Inc"
205051,"Everbridge, Inc"
205041,Eaton Vance Corp
205090,Applied Genetic Technologies Corporation
205110,"Argan, Inc"
243557,Codiak BioSciences Inc
243573,Tritium Dcfc Ltd
243613,Franklin BSP Realty Trust Inc
205151,"Dicerna Pharmaceuticals, Inc"
205154,DRDGOLD Limited
205163,DXC Technology Company
205210,"Owens & Minor, Inc"
205214,Elanco Animal Health Incorporated
205244,China Distance Education Holdings Limited
205247,eMagin Corporation
205264,Digimarc Corporation
205307,NIC Inc
205309,Eagle Bulk Shipping Inc
205337,"CytomX Therapeutics, Inc"
205378,"Citi Trends, Inc"
205396,"Fuel Tech, Inc"
205405,CURO Group Holdings Corp
205409,L.B. Foster Company
205422,"Forescout Technologies, Inc"
205482,Geron Corporation
205484,Optical Cable Corporation
205539,"Computer Task Group, Incorporated"
205548,Yunhong CTI Ltd
205568,"Castlight Health, Inc"
205573,"Chicken Soup for the Soul Entertainment, Inc"
205593,"CSW Industrials, Inc"
205640,"ADDvantage Technologies Group, Inc"
205667,"Citizens Community Bancorp, Inc"
205689,1st Constitution Bancorp
205723,"Armstrong Flooring, Inc"
205731,First Bank
205756,"Covenant Transportation Group, Inc"
205760,Farmland Partners Inc
205786,"Commvault Systems, Inc"
205791,Freedom Holding Corp
205816,"First Mid Bancshares, Inc"
205825,"1-800-FLOWERS.COM, Inc"
205865,"Jounce Therapeutics, Inc"
205868,"51job, Inc"
205869,The St. Joe Company
205925,The Joint Corp
205932,"KalVista Pharmaceuticals, Inc"
205951,Quebecor Inc
206018,Briggs & Stratton Corporation
206021,"BeiGene, Ltd"
206040,Radware Ltd
206057,Allakos Inc
206063,"JELD-WEN Holding, Inc"
206087,Bioceres Crop Solutions Corp
206105,Karyopharm Therapeutics Inc
206116,Independence Holding Company
206125,"Penns Woods Bancorp, Inc"
206153,"Kura Oncology, Inc"
206175,Quaker Chemical Corporation
206182,Kornit Digital Ltd
206186,Accuray Incorporated
206243,"NL Industries, Inc"
206254,Ameris Bancorp
206256,"Benefitfocus, Inc"
204933,"National Vision Holdings, Inc"
204942,"ExlService Holdings, Inc"
204968,FB Financial Corporation
204978,Ovid Therapeutics Inc
205145,"Domino's Pizza, Inc"
205155,Oasis Midstream Partners LP
205276,El Paso Electric Company
205280,New Oriental Education & Technology Group Inc
205301,"VAALCO Energy, Inc"
205302,DiaMedica Therapeutics Inc
205489,"PDC Energy, Inc"
205492,"Cardiovascular Systems, Inc"
205502,Graham Corporation
205526,"Champions Oncology, Inc"
205533,Green Dot Corporation
205564,Paylocity Holding Corporation
205572,"Park City Group, Inc"
205574,OceanFirst Financial Corp
205633,California Water Service Group
205635,"SPX FLOW, Inc"
205695,First Foundation Inc
205696,"Omega Healthcare Investors, Inc"
205714,First Financial Bancorp
205721,"Franklin Electric Co., Inc"
205727,Pampa Energia S.A
205728,"Franklin Financial Network, Inc"
205746,Orion Engineered Carbons S.A
205755,The AES Corporation
205779,"FRP Holdings, Inc"
205799,PAR Technology Corporation
205821,Orthofix Medical Inc
205840,"Orion Energy Systems, Inc"
205862,Assured Guaranty Ltd
206066,"ARMOUR Residential REIT, Inc"
206080,Jewett-Cameron Trading Company Ltd
206107,Kraton Corporation
206119,Kite Realty Group Trust
206139,Knight-Swift Transportation Holdings Inc
206212,Bonso Electronics International Inc
206218,The KeyW Holding Corporation
206249,"Barnes & Noble Education, Inc"
206278,"Boston Private Financial Holdings, Inc"
206284,Knowles Corporation
206408,Ritchie Bros. Auctioneers Incorporated
206413,National Energy Services Reunited Corp
206416,"Avantor, Inc"
206420,Avaya Holdings Corp
206441,Atrion Corporation
206452,R1 RCM Inc
206486,"ATN International, Inc"
206509,Grupo Aval Acciones y Valores S.A
206516,American Vanguard Corporation
206518,Avadel Pharmaceuticals plc
206585,Brainstorm Cell Therapeutics Inc
206597,"Quad/Graphics, Inc"
206624,Itau Unibanco Holding S.A
206630,ArthroCare Corp
206631,"Atlas Air Worldwide Holdings, Inc"
206636,Bright Horizons Family Solutions Inc
206639,"Qorvo, Inc"
206642,Ingevity Corporation
206660,"BioDelivery Sciences International, Inc"
206661,National HealthCare Corporation
206669,"Iovance Biotherapeutics, Inc"
206743,"BCB Bancorp, Inc"
206748,"Independence Realty Trust, Inc"
206787,"County Bancorp, Inc"
206793,"Akebia Therapeutics, Inc"
206801,"Codexis, Inc"
206818,Ceridian HCM Holding Inc
206824,Acadia Realty Trust
206834,"CareDx, Inc"
206859,"Arista Networks, Inc"
206871,"Anika Therapeutics, Inc"
206873,"Camber Energy, Inc"
206898,"Community Bank System, Inc"
206907,Air Lease Corporation
206914,Chase Corporation
206928,"Aoxing Pharmaceutical Company, Inc"
206953,Party City Holdco Inc
206996,"RF Industries, Ltd"
206998,Sphere 3D Corp
207000,"Akoustis Technologies, Inc"
207038,Nutrien Ltd
207056,"Perceptron, Inc"
207091,ProAssurance Corporation
207097,"Achillion Pharmaceuticals, Inc"
207151,"Capitol Federal Financial, Inc"
207155,The Bank of N.T. Butterfield & Son Limited
207161,California First National Bancorp
207180,"The Chefs' Warehouse, Inc"
207208,"Alta Mesa Resources, Inc"
207232,Lions Gate Entertainment Corp
207256,Bluegreen Vacations Corporation
207281,LifeVantage Corporation
207293,Appian Corporation
207315,Lincoln Educational Services Corporation
207324,"LHC Group, Inc"
207399,Gladstone Land Corporation
207407,Peabody Energy Corporation
207412,"Lincoln Electric Holdings, Inc"
207448,ProPetro Holding Corp
207454,Ability Inc
207466,Dorian LPG Ltd
207473,"LivePerson, Inc"
207492,Cango Inc
207495,"Live Oak Bancshares, Inc"
207497,Local Corporation
207523,Cathay General Bancorp
207535,"Colony Bankcorp, Inc"
207560,Cars.com Inc
207567,"EnPro Industries, Inc"
207601,"Apellis Pharmaceuticals, Inc"
207610,Limoneira Company
207619,"Patterson-UTI Energy, Inc"
207624,Camtek Ltd
207627,"Albireo Pharma, Inc"
207631,"Lantheus Holdings, Inc"
207636,CalAmp Corp
208975,Organogenesis Holdings Inc
208980,Exagen Inc
208999,Enerpac Tool Group Corp
209122,"GWG Holdings, Inc"
209834,Hydro One Limited
210663,Exor N.V
210691,VINCI SA
210710,Gjensidige Forsikring ASA
210746,GEA Group Aktiengesellschaft
210759,Allianz SE
210976,Barry Callebaut AG
210985,HeidelbergCement AG
210987,Thales S.A
211036,Getinge AB
211057,Faurecia S.E
211224,Bechtle AG
211243,VERBUND AG
212672,Asian Paints Limited
212695,Bharat Forge Limited
212699,Bharat Petroleum Corporation Limited
212744,Bharat Electronics Limited
212748,Cipla Limited
212765,Venture Corporation Limited
213048,H/Cell Energy Corporation
213083,Larsen & Toubro Limited
213089,Sprott Physical Silver Trust
213200,Tiger Brands Limited
213233,Prosus N.V
214098,Sibanye Stillwater Limited
214251,Raytheon Technologies Corporation
214722,Weimob Inc
214807,Ubisoft Entertainment SA
214954,Teleperformance SE
215269,Holmen AB (publ)
217821,GFL Environmental Inc
217900,TFI International Inc
217996,Alta Equipment Group Inc
218677,Tata Consultancy Services Limited
218958,WiseTech Global Limited
219081,GAIL (India) Limited
219151,Otis Worldwide Corporation
219237,The Gabelli Global Small and Mid Cap Value Trust
219584,Yes Bank Limited
219651,Verity Corp
219921,Etihad Etisalat Company
220123,Saudi Arabian Mining Company (Ma'aden)
220131,Alinma Bank
220153,Saudi Basic Industries Corporation
220159,Saudi Research and Marketing Group
220236,Saudi Kayan Petrochemical Company
222965,Public Joint-Stock Company PhosAgro
224133,Kotak Mahindra Bank Limited
230724,National Research Corp
234438,Sime Darby Plantation Bhd
238231,ASML Holding NV
239964,WeWork Inc
239969,Gridserve Holdings Limited
240030,Western Midstream Partners LP
240205,Premier Exhibitions Inc
240209,US Xpress Enterprises Inc
240212,Key Energy Services Inc
240228,Synlogic Inc
240230,Celldex Therapeutics Inc
240235,Paycor HCM Inc
240385,Viant Technology Inc
240395,Peraso Inc
240399,WW International Inc
240408,Weber Inc
240415,Evolve Transition Infrastructure LP Unit
240459,P10 Inc
240461,Astra Space Inc
242645,Tcr2 Therapeutics Inc
242656,GXO Logistics Inc
242672,Hf Foods Group Inc
242697,Brp Group Inc
242704,Playstudios Inc
242706,Minim Inc
242774,Primis Financial Corp
242783,Foghorn Therapeutics Inc
242840,Amneal Pharmaceuticals Inc Class A
242865,TIM Participacoes SA
242892,BEST INC. SPONS. ADR/1A
242896,Better Therapeutics Inc
242897,Charge Enterprises Inc
242903,Ocean Power Technologies Inc
242904,Y mAbs Therapeutics
242906,AENZA S.A.A ADR/15
242907,Remitly Global Inc
242946,Biofrontera Inc
242951,PHX Minerals Inc
242957,China Natural Resources Inc
242965,Oi SA ADR
242971,Ponce Financial Group Inc
242973,ZIM Integrated Shipping Services Ltd
242980,DocuSign Inc
243095,Cabaletta Bio Inc
243108,Vicon Industries Inc
243131,Edgio Inc
243144,SOUTHERN STS BANCSH. DL 5
243216,Stride Inc
243221,Studio City International Holdings Ltd
243232,Icahn Enterprises LP
243248,ADTRAN Inc
243250,CS Disco LLC
243261,iHeartMedia Inc Class A
243300,ASE Industrial Holding Co Ltd ADR
243313,Warner Bros Discovery Inc
243335,Coastal Financial Corp
243413,TravelCenters of America LLC
243417,Nerdy Inc
243445,Hancock Whitney Corp
243530,Star Equity Holdings Inc
243534,Rafael Holdings Inc Class B
243540,Virginia National Bankshares Corp
243747,Huazhu Group Ltd
243764,Valens
243770,ImmunoCellular Therapeutics Ltd
243778,Independence Contract Drilling Inc
243819,Sol Gel Technologies Ltd
243824,Allovir Inc
243835,Azure Power Global Ltd
243982,Nextplat Corp
243991,PureTech Health PLC
244196,Assertio Therapeutics Inc
244208,Genfit
244223,Bank First National Corp
244233,Evercore Partners Inc
244252,L3Harris Technologies Inc
189764,"WEC Energy Group, Inc"
189766,"AutoZone, Inc"
189767,"Flowers Foods, Inc"
189768,"Plains All American Pipeline, L.P"
189778,"Interactive Brokers Group, Inc"
189781,"Monro, Inc"
189783,IBERIABANK Corporation
189786,Chimera Investment Corporation
189791,"Aspen Technology, Inc"
189796,BAE Systems plc
189800,Cigna Corporation
189801,Ciena Corporation
